#Parameters = {L=3.2; L_2=4.4; L_3=6.8; L_4=9.2; L_max=10.4; L_min=3.2; Nx=4; Ny=12; a=5.0729589590734; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=0.945; db_l=0.4; db_neck_l=2.4; db_w=1.05; eps_r=3.55; f0=27; f_W=1; f_c=28; fmax=32; fmin=22; gap_x=0.1768320121146; gap_y=0.2; grid_g=0.052693488694766; grid_l=1.0471997246251; grid_w=0.36566196717012; h1=0.762; h2=0.254; line_gap=0.25; m_l=0.4; m_w=0.7; mic_w=0.25; mu_r=1; pitch_x=1.2240317367397; pitch_y=0.41835545586489; rx_slot1=-0.945; rx_slot2=0.945; s_center=0.875; sigma_cu=58000000; slot_dumbbell_l=0.4; slot_dumbbell_w=0.7; slot_end_r=0.15; slot_l=3.2; slot_w=0.6; tanD=0.0027; total_stack_h=2.122; total_x=4.7192949348442; total_y=4.9675719816839; ttdA_x0=-0.945; ttdA_x1=-1.4825; ttdA_x2=-1.4825; ttdA_x3=0.555; ttdA_x4=0.555; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.061; ttd_w=0.25; ttd_x1=-0.945; ttd_x2=-0.945; ttd_x3=1.13; ttd_x4=1.13; ttd_x5=0.7675; ttd_xc=-0.945; ttd_y1=-1.6; ttd_y2=-1.0625; ttd_y3=-1.0625; ttd_y4=0.975; ttd_y5=0.975; ttd_yc=0; ttd_zmax=1.07; ttd_zmid=1.061; ttd_zmin=1.052; tx_Nx=12; tx_Ny=4; tx_gap_y=0.1768320121146; tx_pitch_x=0.41835545586489; tx_pitch_y=1.2240317367397; tx_slot1=-0.945; tx_slot2=0.945; x_last_max=2.4480634734794; x_start=-2.4480634734794; y_start=-2.4837859908419; z_L1=0; z_L10=2.122; z_L2=0.018; z_L3=0.78; z_L4=0.798; z_L5=1.052; z_L6=1.07; z_L7=1.324; z_L8=1.342; z_L9=2.104; z_air_bot=-3; z_air_top=5.122}
#"Frequency / GHz"	"SZmax(1),Zmin(2) [Phase / deg]"
#--------------------------------------------------
26.500000000000	53.471705527346
26.510000000000	53.028255533829
26.520000000000	52.584279357170
26.530000000000	52.139781426778
26.540000000000	51.694766281394
26.550000000000	51.249238568754
26.560000000000	50.803203045198
26.570000000000	50.356664575237
26.580000000000	49.909628131077
26.590000000000	49.462098792090
26.600000000000	49.014081744241
26.610000000000	48.565582279465
26.620000000000	48.116605795000
26.630000000000	47.667157792668
26.640000000000	47.217243878107
26.650000000000	46.766869759958
26.660000000000	46.316041249001
26.670000000000	45.864764257240
26.680000000000	45.413044796942
26.690000000000	44.960888979622
26.700000000000	44.508303014988
26.710000000000	44.055293209825
26.720000000000	43.601865966838
26.730000000000	43.148027783442
26.740000000000	42.693785250504
26.750000000000	42.239145051036
26.760000000000	41.784113958842
26.770000000000	41.328698837111
26.780000000000	40.872906636966
26.790000000000	40.416744395964
26.800000000000	39.960219236550
26.810000000000	39.503338364462
26.820000000000	39.046109067090
26.830000000000	38.588538711791
26.840000000000	38.130634744155
26.850000000000	37.672404686230
26.860000000000	37.213856134701
26.870000000000	36.754996759026
26.880000000000	36.295834299529
26.890000000000	35.836376565448
26.900000000000	35.376631432952
26.910000000000	34.916606843103
26.920000000000	34.456310799793
26.930000000000	33.995751367633
26.940000000000	33.534936669806
26.950000000000	33.073874885889
26.960000000000	32.612574249636
26.970000000000	32.151043046722
26.980000000000	31.689289612463
26.990000000000	31.227322329500
27.000000000000	30.765149625449
27.010000000000	30.302779970527
27.020000000000	29.840221875145
27.030000000000	29.377483887479
27.040000000000	28.914574591013
27.050000000000	28.451502602052
27.060000000000	27.988276567226
27.070000000000	27.524905160956
27.080000000000	27.061397082915
27.090000000000	26.597761055458
27.100000000000	26.134005821046
27.110000000000	25.670140139644
27.120000000000	25.206172786111
27.130000000000	24.742112547578
27.140000000000	24.277968220810
27.150000000000	23.813748609566
27.160000000000	23.349462521942
27.170000000000	22.885118767714
27.180000000000	22.420726155675
27.190000000000	21.956293490968
27.200000000000	21.491829572418
27.210000000000	21.027343189860
27.220000000000	20.562843121477
27.230000000000	20.098338131134
27.240000000000	19.633836965718
27.250000000000	19.169348352485
27.260000000000	18.704880996415
27.270000000000	18.240443577579
27.280000000000	17.776044748509
