#Parameters = {f_W=1; f_c=28; s_center=1; L=3.2; L_2=4.4; L_3=6.8; L_4=9.2; L_max=10.4; L_min=3.2; Nx=4; Ny=12; a=5.1815878889215; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=1.5; db_l=0.6; db_neck_l=2; db_w=1.05; eps_r=3.55; f0=27; fmax=32; fmin=22; gap_x=0.32398145937967; gap_y=0.2; grid_g=0.20430776944523; grid_l=0.89042014800579; grid_margin_x=0.16199072968983; grid_margin_y=0.10215388472261; grid_w=0.21046557384446; h1=0.762; h2=0.254; line_gap=0.25; m_l=0.666; m_w=0.7; mic_w=0.25; mu_r=1; pitch_x=1.2144016073855; pitch_y=0.41477334328969; rx_slot1=-1.5; rx_slot2=1.5; sigma_cu=58000000; slot_db_l=3.2; slot_end_r=0.15; slot_l=3.2; slot_neck_w=0.3; slot_w=0.4539; tanD=0.0027; total_stack_h=2.122; total_x=4.5336249701622; total_y=4.772972350031; ttdA_x0=-1.5; ttdA_x1=-2.0375; ttdA_x2=-2.0375; ttdA_x3=0; ttdA_x4=0; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.061; ttd_w=0.25; ttd_x1=-1.5; ttd_x2=-1.5; ttd_x3=0.575; ttd_x4=0.575; ttd_x5=0.2125; ttd_xc=-1.5; ttd_y1=-1.6; ttd_y2=-1.0625; ttd_y3=-1.0625; ttd_y4=0.975; ttd_y5=0.975; ttd_yc=0; ttd_zmax=1.07; ttd_zmid=1.061; ttd_zmin=1.052; tx_Nx=12; tx_Ny=4; tx_gap_y=0.32398145937967; tx_pitch_x=0.41477334328969; tx_pitch_y=1.2144016073855; tx_slot1=-1.5; tx_slot2=1.5; x_last_max=2.4288032147709; x_start=-2.4288032147709; y_start=-2.2843322902929; z_L1=0; z_L10=2.122; z_L2=0.018; z_L3=0.78; z_L4=0.798; z_L5=1.052; z_L6=1.07; z_L7=1.324; z_L8=1.342; z_L9=2.104; z_air_bot=-3; z_air_top=5.122}
#"Frequency / GHz"	"SZmax(1),Zmin(2) [Magnitude / dB]"
#-----------------------------------------------------
25.640000000000	-0.43903490574109
25.650000000000	-0.43611490435082
25.660000000000	-0.43317761750189
25.670000000000	-0.43022365739100
25.680000000000	-0.42725363831779
25.690000000000	-0.42426817662186
25.700000000000	-0.42126789061953
25.710000000000	-0.41825340054045
25.720000000000	-0.41522532846393
25.730000000000	-0.41218429825497
25.740000000000	-0.40913093550014
25.750000000000	-0.40606586744309
25.760000000000	-0.40298972291978
25.770000000000	-0.39990313229346
25.780000000000	-0.39680672738928
25.790000000000	-0.39370114142865
25.800000000000	-0.39058700896320
25.810000000000	-0.38746496580842
25.820000000000	-0.38433564897705
25.830000000000	-0.38119969661192
25.840000000000	-0.37805774791864
25.850000000000	-0.37491044309779
25.860000000000	-0.37175842327677
25.870000000000	-0.36860233044129
25.880000000000	-0.36544280736646
25.890000000000	-0.36228049754748
25.900000000000	-0.35911604512997
25.910000000000	-0.35595009483989
25.920000000000	-0.35278329191301
25.930000000000	-0.34961628202408
25.940000000000	-0.34644971121552
25.950000000000	-0.34328422582574
25.960000000000	-0.34012047241699
25.970000000000	-0.33695909770293
25.980000000000	-0.33380074847569
25.990000000000	-0.33064607153254
26.000000000000	-0.32749571360222
26.010000000000	-0.32435032127078
26.020000000000	-0.32121054090713
26.030000000000	-0.31807701858805
26.040000000000	-0.31495040002298
26.050000000000	-0.31183133047831
26.060000000000	-0.30872045470128
26.070000000000	-0.30561841684360
26.080000000000	-0.30252586038462
26.090000000000	-0.29944342805416
26.100000000000	-0.29637176175498
26.110000000000	-0.29331150248493
26.120000000000	-0.29026329025872
26.130000000000	-0.28722776402938
26.140000000000	-0.28420556160942
26.150000000000	-0.28119731959161
26.160000000000	-0.27820367326957
26.170000000000	-0.27522525655797
26.180000000000	-0.27226270191248
26.190000000000	-0.26931664024950
26.200000000000	-0.26638770086557
26.210000000000	-0.26347651135661
26.220000000000	-0.26058369753687
26.230000000000	-0.25770988335772
26.240000000000	-0.25485569082619
26.250000000000	-0.25202173992341
26.260000000000	-0.24920864852281
26.270000000000	-0.24641703230818
26.280000000000	-0.24364750469168
26.290000000000	-0.24090067673162
26.300000000000	-0.23817715705022
26.310000000000	-0.23547755175129
26.320000000000	-0.23280246433781
26.330000000000	-0.23015249562951
26.340000000000	-0.22752824368041
